run_id,workload,block_id,sequence_index,timestamp,timestamp_ns,checkpoint,variant,raw_elapsed_ns,operations_per_run,ns_per_operation,result,cpu_affinity,control_candidate_role
p7-p9-v2-6ae9e1f,P7,block-007,50,2026-08-22T16:24:04.492010+00:00,1787415844492026966,C,O0,2271325,4096,554.522705078125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-007,51,2026-08-22T16:24:04.494719+00:00,1787415844494738160,C,O2,2648215,4096,646.536865234375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-007,52,2026-08-22T16:24:04.498131+00:00,1787415844498151057,C,O3,3350488,4096,817.990234375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-007,53,2026-08-22T16:24:04.501479+00:00,1787415844501500749,H4,O0,3285653,4096,802.161376953125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-007,54,2026-08-22T16:24:04.503562+00:00,1787415844503583017,H4,O1,2012379,4096,491.303466796875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-007,55,2026-08-22T16:24:04.505877+00:00,1787415844505894241,H5,O0,2257145,4096,551.060791015625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-007,56,2026-08-22T16:24:04.507991+00:00,1787415844508008098,H5,O1,2056618,4096,502.10400390625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-008,57,2026-08-22T16:24:04.510489+00:00,1787415844510508759,C,O2,2418012,4096,590.3349609375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-008,58,2026-08-22T16:24:04.513393+00:00,1787415844513411184,C,O3,2841596,4096,693.7490234375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-008,59,2026-08-22T16:24:04.515844+00:00,1787415844515861766,H4,O0,2390463,4096,583.609130859375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-008,60,2026-08-22T16:24:04.518209+00:00,1787415844518226389,H4,O1,2307284,4096,563.3017578125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-008,61,2026-08-22T16:24:04.520746+00:00,1787415844520762320,H5,O0,2481822,4096,605.91357421875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-008,62,2026-08-22T16:24:04.523180+00:00,1787415844523200202,H5,O1,2370223,4096,578.667724609375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-008,63,2026-08-22T16:24:04.525778+00:00,1787415844525795162,C,O0,2536250,4096,619.20166015625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-009,64,2026-08-22T16:24:04.528130+00:00,1787415844528147716,C,O3,2282865,4096,557.340087890625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-009,65,2026-08-22T16:24:04.530890+00:00,1787415844530906023,H4,O0,2703708,4096,660.0849609375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-009,66,2026-08-22T16:24:04.533389+00:00,1787415844533408364,H4,O1,2431343,4096,593.589599609375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-009,67,2026-08-22T16:24:04.535873+00:00,1787415844535890415,H5,O0,2427113,4096,592.556884765625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-009,68,2026-08-22T16:24:04.537995+00:00,1787415844538012052,H5,O1,2067318,4096,504.71630859375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-009,69,2026-08-22T16:24:04.540025+00:00,1787415844540040821,C,O0,1974069,4096,481.950439453125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-009,70,2026-08-22T16:24:04.542236+00:00,1787415844542252417,C,O2,2156737,4096,526.547119140625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-010,71,2026-08-22T16:24:04.544656+00:00,1787415844544673309,H4,O0,2355944,4096,575.181640625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-010,72,2026-08-22T16:24:04.546753+00:00,1787415844546769246,H4,O1,2041958,4096,498.52490234375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-010,73,2026-08-22T16:24:04.549049+00:00,1787415844549067421,H5,O0,2242675,4096,547.528076171875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-010,74,2026-08-22T16:24:04.551436+00:00,1787415844551459899,H5,O1,2266840,4096,553.427734375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-010,75,2026-08-22T16:24:04.553941+00:00,1787415844553961380,C,O0,2435552,4096,594.6171875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-010,76,2026-08-22T16:24:04.556251+00:00,1787415844556267854,C,O2,2183507,4096,533.082763671875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-010,77,2026-08-22T16:24:04.558240+00:00,1787415844558255733,C,O3,1929540,4096,471.0791015625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-011,78,2026-08-22T16:24:04.560695+00:00,1787415844560713415,H4,O1,2393542,4096,584.36083984375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-011,79,2026-08-22T16:24:04.563138+00:00,1787415844563160737,H5,O0,2373324,4096,579.4248046875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-011,80,2026-08-22T16:24:04.565900+00:00,1787415844565917124,H5,O1,2697238,4096,658.50537109375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-011,81,2026-08-22T16:24:04.568363+00:00,1787415844568380336,C,O0,2406232,4096,587.458984375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-011,82,2026-08-22T16:24:04.570808+00:00,1787415844570824788,C,O2,2386974,4096,582.75732421875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-011,83,2026-08-22T16:24:04.573078+00:00,1787415844573096762,C,O3,2210455,4096,539.661865234375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-011,84,2026-08-22T16:24:04.576494+00:00,1787415844576515249,H4,O0,3341588,4096,815.8173828125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-012,85,2026-08-22T16:24:04.579473+00:00,1787415844579491673,H5,O0,2908835,4096,710.164794921875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-012,86,2026-08-22T16:24:04.582473+00:00,1787415844582491326,H5,O1,2937054,4096,717.05419921875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-012,87,2026-08-22T16:24:04.585120+00:00,1787415844585135775,C,O0,2588870,4096,632.04833984375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-012,88,2026-08-22T16:24:04.587328+00:00,1787415844587344811,C,O2,2156057,4096,526.381103515625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-012,89,2026-08-22T16:24:04.589419+00:00,1787415844589434588,C,O3,2036908,4096,497.2919921875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-012,90,2026-08-22T16:24:04.591581+00:00,1787415844591599615,H4,O0,2108458,4096,514.76025390625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-012,91,2026-08-22T16:24:04.593682+00:00,1787415844593703392,H4,O1,2033728,4096,496.515625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-013,92,2026-08-22T16:24:04.595741+00:00,1787415844595759670,H5,O1,1987729,4096,485.285400390625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-013,93,2026-08-22T16:24:04.597801+00:00,1787415844597817683,C,O0,1994434,4096,486.92236328125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-013,94,2026-08-22T16:24:04.599846+00:00,1787415844599864161,C,O2,1978139,4096,482.944091796875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-013,95,2026-08-22T16:24:04.601872+00:00,1787415844601891580,C,O3,1968180,4096,480.5126953125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-013,96,2026-08-22T16:24:04.604200+00:00,1787415844604217774,H4,O0,2214916,4096,540.7509765625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-013,97,2026-08-22T16:24:04.606378+00:00,1787415844606394540,H4,O1,2121877,4096,518.036376953125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-013,98,2026-08-22T16:24:04.608557+00:00,1787415844608573346,H5,O0,2125087,4096,518.820068359375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-014,99,2026-08-22T16:24:04.610514+00:00,1787415844610530306,C,O0,1897260,4096,463.1982421875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-014,100,2026-08-22T16:24:04.612527+00:00,1787415844612542945,C,O2,1959919,4096,478.495849609375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-014,101,2026-08-22T16:24:04.614538+00:00,1787415844614552483,C,O3,1958419,4096,478.129638671875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-014,102,2026-08-22T16:24:04.616720+00:00,1787415844616736539,H4,O0,2128837,4096,519.735595703125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-014,103,2026-08-22T16:24:04.618900+00:00,1787415844618947025,H4,O1,2123267,4096,518.375732421875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-014,104,2026-08-22T16:24:04.621510+00:00,1787415844621537105,H5,O0,2506011,4096,611.819091796875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-014,105,2026-08-22T16:24:04.625070+00:00,1787415844625089300,H5,O1,3487196,4096,851.3662109375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-015,106,2026-08-22T16:24:04.628183+00:00,1787415844628200688,C,O2,3047998,4096,744.14013671875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-015,107,2026-08-22T16:24:04.632598+00:00,1787415844632618513,C,O3,4349786,4096,1061.95947265625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-015,108,2026-08-22T16:24:04.635837+00:00,1787415844635857013,H4,O0,3171690,4096,774.33837890625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-015,109,2026-08-22T16:24:04.638933+00:00,1787415844638952235,H4,O1,3032233,4096,740.291259765625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-015,110,2026-08-22T16:24:04.642743+00:00,1787415844642768015,H5,O0,3736202,4096,912.15869140625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-015,111,2026-08-22T16:24:04.646945+00:00,1787415844646962320,H5,O1,4130126,4096,1008.33154296875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-015,112,2026-08-22T16:24:04.650608+00:00,1787415844650634660,C,O0,3584671,4096,875.163818359375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-016,113,2026-08-22T16:24:04.656313+00:00,1787415844656338304,C,O3,5540327,4096,1352.618896484375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-016,114,2026-08-22T16:24:04.661264+00:00,1787415844661292907,H4,O0,4841385,4096,1181.978759765625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-016,115,2026-08-22T16:24:04.664966+00:00,1787415844664995870,H4,O1,3611464,4096,881.705078125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-016,116,2026-08-22T16:24:04.669788+00:00,1787415844669814160,H5,O0,4729912,4096,1154.763671875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-016,117,2026-08-22T16:24:04.673520+00:00,1787415844673546933,H5,O1,3639584,4096,888.5703125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-016,118,2026-08-22T16:24:04.677677+00:00,1787415844677704473,C,O0,4071201,4096,993.945556640625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-016,119,2026-08-22T16:24:04.681941+00:00,1787415844681964027,C,O2,4175116,4096,1019.3154296875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-017,120,2026-08-22T16:24:04.686529+00:00,1787415844686560510,H4,O0,4407519,4096,1076.054443359375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-017,121,2026-08-22T16:24:04.689753+00:00,1787415844689774175,H4,O1,3139096,4096,766.380859375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-017,122,2026-08-22T16:24:04.693695+00:00,1787415844693726294,H5,O0,3861640,4096,942.783203125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-017,123,2026-08-22T16:24:04.697789+00:00,1787415844697810580,H5,O1,4011258,4096,979.31103515625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-017,124,2026-08-22T16:24:04.701817+00:00,1787415844701848168,C,O0,3712812,4096,906.4482421875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-017,125,2026-08-22T16:24:04.705808+00:00,1787415844705825536,C,O2,3907789,4096,954.050048828125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-017,126,2026-08-22T16:24:04.709399+00:00,1787415844709423505,C,O3,3520251,4096,859.436279296875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-018,127,2026-08-22T16:24:04.712966+00:00,1787415844712997414,H4,O1,3474400,4096,848.2421875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-018,128,2026-08-22T16:24:04.717857+00:00,1787415844717889198,H5,O0,4788496,4096,1169.06640625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-018,129,2026-08-22T16:24:04.722023+00:00,1787415844722048019,H5,O1,4074462,4096,994.74169921875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-018,130,2026-08-22T16:24:04.726967+00:00,1787415844727120150,C,O0,4857075,4096,1185.809326171875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-018,131,2026-08-22T16:24:04.731476+00:00,1787415844731511317,C,O2,4284788,4096,1046.0908203125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-018,132,2026-08-22T16:24:04.735497+00:00,1787415844735521994,C,O3,3927719,4096,958.915771484375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-018,133,2026-08-22T16:24:04.739515+00:00,1787415844739538498,H4,O0,3939115,4096,961.697998046875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-019,134,2026-08-22T16:24:04.743666+00:00,1787415844743693643,H5,O0,4048766,4096,988.46826171875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-019,135,2026-08-22T16:24:04.747351+00:00,1787415844747372621,H5,O1,3609479,4096,881.220458984375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-019,136,2026-08-22T16:24:04.751837+00:00,1787415844751870906,C,O0,4405537,4096,1075.570556640625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-019,137,2026-08-22T16:24:04.756497+00:00,1787415844756519844,C,O2,4566759,4096,1114.931396484375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-019,138,2026-08-22T16:24:04.761301+00:00,1787415844761330269,C,O3,4709258,4096,1149.72119140625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-019,139,2026-08-22T16:24:04.766077+00:00,1787415844766100576,H4,O0,4683118,4096,1143.33935546875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-019,140,2026-08-22T16:24:04.769884+00:00,1787415844769908505,H4,O1,3728420,4096,910.2587890625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-020,141,2026-08-22T16:24:04.773943+00:00,1787415844773963764,H5,O1,3975280,4096,970.52734375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-020,142,2026-08-22T16:24:04.778170+00:00,1787415844778199122,C,O0,4147069,4096,1012.468017578125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-020,143,2026-08-22T16:24:04.782738+00:00,1787415844782765807,C,O2,4481127,4096,1094.025146484375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-020,144,2026-08-22T16:24:04.786378+00:00,1787415844786401695,C,O3,3535840,4096,863.2421875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-020,145,2026-08-22T16:24:04.790056+00:00,1787415844790075782,H4,O0,3608379,4096,880.951904296875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-020,146,2026-08-22T16:24:04.794004+00:00,1787415844794029736,H4,O1,3872625,4096,945.465087890625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-020,147,2026-08-22T16:24:04.797974+00:00,1787415844798000011,H5,O0,3883356,4096,948.0849609375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-021,148,2026-08-22T16:24:04.802097+00:00,1787415844802223095,C,O0,4025998,4096,982.90966796875,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-021,149,2026-08-22T16:24:04.805678+00:00,1787415844805697545,C,O2,3403040,4096,830.8203125,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-021,150,2026-08-22T16:24:04.809567+00:00,1787415844809598074,C,O3,3803072,4096,928.484375,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-021,151,2026-08-22T16:24:04.814854+00:00,1787415844814875552,H4,O0,5172580,4096,1262.8369140625,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-021,152,2026-08-22T16:24:04.818669+00:00,1787415844818694303,H4,O1,3735922,4096,912.09033203125,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-021,153,2026-08-22T16:24:04.822213+00:00,1787415844822237408,H5,O0,3466286,4096,846.26123046875,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-021,154,2026-08-22T16:24:04.825772+00:00,1787415844825796223,H5,O1,3402767,4096,830.753662109375,3615354,taskset -c 0,candidate
p7-p9-v2-6ae9e1f,P7,block-022,155,2026-08-22T16:24:04.830496+00:00,1787415844830519989,C,O2,4632329,4096,1130.939697265625,3615354,taskset -c 0,control
p7-p9-v2-6ae9e1f,P7,block-022,156,2026-08-22T16:24:04.834641+00:00,1787415844834670895,C,O3,4053707,4096,989.674560546875,3615354,taskset -c 0,control
