run_id,block_id,sequence_index,measurement_index,timestamp,timestamp_ns,checkpoint,variant,fixture,raw_elapsed_ns,parses,ns_per_parse,cpu_affinity,control_candidate_role
p1-v2-primary-3716b0b-retry,block-009,146,18,2026-08-22T16:21:36.942539+00:00,1787415696942555939,H4,O1,tiny_03_pair,71225850,10000,7122.585,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,147,18,2026-08-22T16:21:36.943985+00:00,1787415696944001386,C,O2,tiny_03_pair,1388749,10000,138.8749,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,148,19,2026-08-22T16:21:36.945840+00:00,1787415696945863551,C,O2,tiny_03_pair,1784486,10000,178.4486,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,149,19,2026-08-22T16:21:37.016828+00:00,1787415697016845508,H4,O1,tiny_03_pair,70920689,10000,7092.0689,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,150,19,2026-08-22T16:21:37.086602+00:00,1787415697086619935,H5,O1,tiny_03_pair,69713618,10000,6971.3618,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,151,20,2026-08-22T16:21:37.156448+00:00,1787415697156465911,H4,O1,tiny_03_pair,69781987,10000,6978.1987,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,152,20,2026-08-22T16:21:37.157870+00:00,1787415697157884589,C,O2,tiny_03_pair,1367199,10000,136.7199,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,153,21,2026-08-22T16:21:37.159064+00:00,1787415697159076221,C,O2,tiny_03_pair,1146822,10000,114.6822,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,154,21,2026-08-22T16:21:37.228684+00:00,1787415697228701309,H4,O1,tiny_03_pair,69570169,10000,6957.0169,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,155,20,2026-08-22T16:21:37.298372+00:00,1787415697298391087,H5,O1,tiny_03_pair,69596310,10000,6959.631,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,156,21,2026-08-22T16:21:37.369651+00:00,1787415697369669380,H5,O1,tiny_03_pair,71221283,10000,7122.1283,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,157,22,2026-08-22T16:21:37.371219+00:00,1787415697371234775,C,O2,tiny_03_pair,1503007,10000,150.3007,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,158,23,2026-08-22T16:21:37.372647+00:00,1787415697372663113,C,O2,tiny_03_pair,1369589,10000,136.9589,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,159,22,2026-08-22T16:21:37.444486+00:00,1787415697444510657,H4,O1,tiny_03_pair,71785255,10000,7178.5255,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,160,22,2026-08-22T16:21:37.515693+00:00,1787415697515715262,H5,O1,tiny_03_pair,71127676,10000,7112.7676,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,161,23,2026-08-22T16:21:37.586492+00:00,1787415697586511482,H5,O1,tiny_03_pair,70735782,10000,7073.5782,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,162,23,2026-08-22T16:21:37.656523+00:00,1787415697656540895,H4,O1,tiny_03_pair,69972273,10000,6997.2273,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,163,24,2026-08-22T16:21:37.657913+00:00,1787415697657925563,C,O2,tiny_03_pair,1330590,10000,133.059,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-012,164,24,2026-08-22T16:21:37.727623+00:00,1787415697727641631,H4,O1,tiny_03_pair,69660558,10000,6966.0558,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,165,24,2026-08-22T16:21:37.797391+00:00,1787415697797408497,H5,O1,tiny_03_pair,69709478,10000,6970.9478,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,166,25,2026-08-22T16:21:37.868643+00:00,1787415697868659881,H5,O1,tiny_03_pair,71195945,10000,7119.5945,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,167,25,2026-08-22T16:21:37.938458+00:00,1787415697938475766,H4,O1,tiny_03_pair,69758916,10000,6975.8916,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,168,25,2026-08-22T16:21:37.939800+00:00,1787415697939812876,C,O2,tiny_03_pair,1281271,10000,128.1271,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,169,26,2026-08-22T16:21:38.012064+00:00,1787415698012081383,H4,O1,tiny_03_pair,72203308,10000,7220.3308,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,170,26,2026-08-22T16:21:38.083292+00:00,1787415698083310767,H5,O1,tiny_03_pair,71171475,10000,7117.1475,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,171,27,2026-08-22T16:21:38.154963+00:00,1787415698154983050,H5,O1,tiny_03_pair,71611154,10000,7161.1154,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,172,27,2026-08-22T16:21:38.228299+00:00,1787415698228319291,H4,O1,tiny_03_pair,73272472,10000,7327.2472,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,173,26,2026-08-22T16:21:38.230222+00:00,1787415698230239581,C,O2,tiny_03_pair,1859381,10000,185.9381,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,174,27,2026-08-22T16:21:38.232003+00:00,1787415698232020604,C,O2,tiny_03_pair,1719574,10000,171.9574,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,175,28,2026-08-22T16:21:38.308767+00:00,1787415698308786582,H5,O1,tiny_03_pair,76665690,10000,7666.569,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,176,29,2026-08-22T16:21:38.384795+00:00,1787415698384816782,H5,O1,tiny_03_pair,75963251,10000,7596.3251,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,177,28,2026-08-22T16:21:38.457824+00:00,1787415698457843033,H4,O1,tiny_03_pair,72963712,10000,7296.3712,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,178,28,2026-08-22T16:21:38.459184+00:00,1787415698459196812,C,O2,tiny_03_pair,1298000,10000,129.8,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,179,29,2026-08-22T16:21:38.460485+00:00,1787415698460497182,C,O2,tiny_03_pair,1253051,10000,125.3051,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,180,29,2026-08-22T16:21:38.532781+00:00,1787415698532817629,H4,O1,tiny_03_pair,72246928,10000,7224.6928,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,181,0,2026-08-22T16:21:39.389891+00:00,1787415699389905671,C,O2,tiny_02_empty_arr,1152252,10000,115.2252,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-000,182,0,2026-08-22T16:21:39.433568+00:00,1787415699433594692,H4,O1,tiny_02_empty_arr,43554114,10000,4355.4114,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,183,0,2026-08-22T16:21:39.481177+00:00,1787415699481195459,H5,O1,tiny_02_empty_arr,47533658,10000,4753.3658,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,184,1,2026-08-22T16:21:39.522602+00:00,1787415699522619596,H5,O1,tiny_02_empty_arr,41365638,10000,4136.5638,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,185,1,2026-08-22T16:21:39.564214+00:00,1787415699564232821,H4,O1,tiny_02_empty_arr,41554785,10000,4155.4785,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,186,1,2026-08-22T16:21:39.565478+00:00,1787415699565491781,C,O2,tiny_02_empty_arr,1207362,10000,120.7362,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,187,2,2026-08-22T16:21:39.608154+00:00,1787415699608173812,H4,O1,tiny_02_empty_arr,42619461,10000,4261.9461,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,188,2,2026-08-22T16:21:39.649431+00:00,1787415699649449030,H5,O1,tiny_02_empty_arr,41211590,10000,4121.159,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,189,3,2026-08-22T16:21:39.691224+00:00,1787415699691282091,H5,O1,tiny_02_empty_arr,41734092,10000,4173.4092,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,190,3,2026-08-22T16:21:39.735197+00:00,1787415699735216599,H4,O1,tiny_02_empty_arr,43873188,10000,4387.3188,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,191,2,2026-08-22T16:21:39.736759+00:00,1787415699736773855,C,O2,tiny_02_empty_arr,1505547,10000,150.5547,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,192,3,2026-08-22T16:21:39.737885+00:00,1787415699737897448,C,O2,tiny_02_empty_arr,1077373,10000,107.7373,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,193,4,2026-08-22T16:21:39.780006+00:00,1787415699780024533,H5,O1,tiny_02_empty_arr,42065136,10000,4206.5136,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,194,5,2026-08-22T16:21:39.821144+00:00,1787415699821161904,H5,O1,tiny_02_empty_arr,41079522,10000,4107.9522,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,195,4,2026-08-22T16:21:39.861965+00:00,1787415699862040639,H4,O1,tiny_02_empty_arr,40720017,10000,4072.0017,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,196,4,2026-08-22T16:21:39.863234+00:00,1787415699863246391,C,O2,tiny_02_empty_arr,1157322,10000,115.7322,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,197,5,2026-08-22T16:21:39.864463+00:00,1787415699864476611,C,O2,tiny_02_empty_arr,1183192,10000,118.3192,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,198,5,2026-08-22T16:21:39.905386+00:00,1787415699905404445,H4,O1,tiny_02_empty_arr,40861345,10000,4086.1345,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,199,6,2026-08-22T16:21:39.946427+00:00,1787415699946444178,H5,O1,tiny_02_empty_arr,40978854,10000,4097.8854,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,200,6,2026-08-22T16:21:39.987519+00:00,1787415699987536830,H4,O1,tiny_02_empty_arr,41034763,10000,4103.4763,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,201,6,2026-08-22T16:21:39.988714+00:00,1787415699988726212,C,O2,tiny_02_empty_arr,1144402,10000,114.4402,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-003,202,7,2026-08-22T16:21:39.989788+00:00,1787415699989800475,C,O2,tiny_02_empty_arr,1028715,10000,102.8715,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-003,203,7,2026-08-22T16:21:40.034190+00:00,1787415700034207496,H4,O1,tiny_02_empty_arr,44352861,10000,4435.2861,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,204,7,2026-08-22T16:21:40.076572+00:00,1787415700076590417,H5,O1,tiny_02_empty_arr,42323502,10000,4232.3502,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,205,8,2026-08-22T16:21:40.117911+00:00,1787415700117928795,H4,O1,tiny_02_empty_arr,41274689,10000,4127.4689,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,206,8,2026-08-22T16:21:40.119221+00:00,1787415700119235045,C,O2,tiny_02_empty_arr,1256801,10000,125.6801,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,207,9,2026-08-22T16:21:40.120456+00:00,1787415700120469026,C,O2,tiny_02_empty_arr,1188271,10000,118.8271,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-004,208,9,2026-08-22T16:21:40.161458+00:00,1787415700161475389,H4,O1,tiny_02_empty_arr,40946563,10000,4094.6563,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,209,8,2026-08-22T16:21:40.202217+00:00,1787415700202236005,H5,O1,tiny_02_empty_arr,40653418,10000,4065.3418,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-004,210,9,2026-08-22T16:21:40.242891+00:00,1787415700242908594,H5,O1,tiny_02_empty_arr,40617200,10000,4061.72,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,211,10,2026-08-22T16:21:40.244115+00:00,1787415700244127865,C,O2,tiny_02_empty_arr,1166792,10000,116.6792,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,212,11,2026-08-22T16:21:40.245179+00:00,1787415700245191008,C,O2,tiny_02_empty_arr,1019774,10000,101.9774,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-005,213,10,2026-08-22T16:21:40.286283+00:00,1787415700286301000,H4,O1,tiny_02_empty_arr,41054313,10000,4105.4313,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,214,10,2026-08-22T16:21:40.327186+00:00,1787415700327204045,H5,O1,tiny_02_empty_arr,40846566,10000,4084.6566,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,215,11,2026-08-22T16:21:40.368293+00:00,1787415700368310468,H5,O1,tiny_02_empty_arr,41049243,10000,4104.9243,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-005,216,11,2026-08-22T16:21:40.409770+00:00,1787415700409787873,H4,O1,tiny_02_empty_arr,41420346,10000,4142.0346,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,217,12,2026-08-22T16:21:40.411012+00:00,1787415700411025133,C,O2,tiny_02_empty_arr,1182461,10000,118.2461,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-006,218,12,2026-08-22T16:21:40.453383+00:00,1787415700453402491,H4,O1,tiny_02_empty_arr,42314529,10000,4231.4529,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,219,12,2026-08-22T16:21:40.495156+00:00,1787415700495174382,H5,O1,tiny_02_empty_arr,41714012,10000,4171.4012,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,220,13,2026-08-22T16:21:40.538151+00:00,1787415700538171569,H5,O1,tiny_02_empty_arr,42933098,10000,4293.3098,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,221,13,2026-08-22T16:21:40.580514+00:00,1787415700580531160,H4,O1,tiny_02_empty_arr,42301902,10000,4230.1902,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-006,222,13,2026-08-22T16:21:40.581737+00:00,1787415700581749951,C,O2,tiny_02_empty_arr,1167042,10000,116.7042,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,223,14,2026-08-22T16:21:40.622738+00:00,1787415700622755985,H4,O1,tiny_02_empty_arr,40944975,10000,4094.4975,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,224,14,2026-08-22T16:21:40.664337+00:00,1787415700664355089,H5,O1,tiny_02_empty_arr,41544415,10000,4154.4415,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,225,15,2026-08-22T16:21:40.706550+00:00,1787415700706568264,H5,O1,tiny_02_empty_arr,42156485,10000,4215.6485,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,226,15,2026-08-22T16:21:40.747848+00:00,1787415700747865692,H4,O1,tiny_02_empty_arr,41238599,10000,4123.8599,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-007,227,14,2026-08-22T16:21:40.749075+00:00,1787415700749089473,C,O2,tiny_02_empty_arr,1147992,10000,114.7992,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-007,228,15,2026-08-22T16:21:40.750182+00:00,1787415700750194256,C,O2,tiny_02_empty_arr,1055684,10000,105.5684,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,229,16,2026-08-22T16:21:40.791521+00:00,1787415700791538014,H5,O1,tiny_02_empty_arr,41283859,10000,4128.3859,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,230,17,2026-08-22T16:21:40.832431+00:00,1787415700832449949,H5,O1,tiny_02_empty_arr,40851646,10000,4085.1646,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,231,16,2026-08-22T16:21:40.873560+00:00,1787415700873578061,H4,O1,tiny_02_empty_arr,41070262,10000,4107.0262,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-008,232,16,2026-08-22T16:21:40.874819+00:00,1787415700874832121,C,O2,tiny_02_empty_arr,1205841,10000,120.5841,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,233,17,2026-08-22T16:21:40.876250+00:00,1787415700876265859,C,O2,tiny_02_empty_arr,1383318,10000,138.3318,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-008,234,17,2026-08-22T16:21:40.917192+00:00,1787415700917210403,H4,O1,tiny_02_empty_arr,40886245,10000,4088.6245,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,235,18,2026-08-22T16:21:40.958997+00:00,1787415700959014784,H5,O1,tiny_02_empty_arr,41740272,10000,4174.0272,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,236,18,2026-08-22T16:21:41.000365+00:00,1787415701000383752,H4,O1,tiny_02_empty_arr,41310269,10000,4131.0269,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,237,18,2026-08-22T16:21:41.001598+00:00,1787415701001610183,C,O2,tiny_02_empty_arr,1178102,10000,117.8102,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,238,19,2026-08-22T16:21:41.002720+00:00,1787415701002735406,C,O2,tiny_02_empty_arr,1065473,10000,106.5473,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-009,239,19,2026-08-22T16:21:41.046664+00:00,1787415701046681803,H4,O1,tiny_02_empty_arr,43890808,10000,4389.0808,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-009,240,19,2026-08-22T16:21:41.089132+00:00,1787415701089152414,H5,O1,tiny_02_empty_arr,42350083,10000,4235.0083,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,241,20,2026-08-22T16:21:41.131688+00:00,1787415701131707903,H4,O1,tiny_02_empty_arr,42487240,10000,4248.724,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,242,20,2026-08-22T16:21:41.133034+00:00,1787415701133048312,C,O2,tiny_02_empty_arr,1289070,10000,128.907,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,243,21,2026-08-22T16:21:41.134168+00:00,1787415701134180745,C,O2,tiny_02_empty_arr,1085733,10000,108.5733,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-010,244,21,2026-08-22T16:21:41.176931+00:00,1787415701176948651,H4,O1,tiny_02_empty_arr,42712966,10000,4271.2966,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,245,20,2026-08-22T16:21:41.218680+00:00,1787415701218698382,H5,O1,tiny_02_empty_arr,41687142,10000,4168.7142,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-010,246,21,2026-08-22T16:21:41.261222+00:00,1787415701261239561,H5,O1,tiny_02_empty_arr,42484360,10000,4248.436,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,247,22,2026-08-22T16:21:41.262566+00:00,1787415701262580461,C,O2,tiny_02_empty_arr,1283930,10000,128.393,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,248,23,2026-08-22T16:21:41.263671+00:00,1787415701263682574,C,O2,tiny_02_empty_arr,1051894,10000,105.1894,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-011,249,22,2026-08-22T16:21:41.311036+00:00,1787415701311062978,H4,O1,tiny_02_empty_arr,47305195,10000,4730.5195,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,250,22,2026-08-22T16:21:41.353417+00:00,1787415701353441530,H5,O1,tiny_02_empty_arr,41945979,10000,4194.5979,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,251,23,2026-08-22T16:21:41.399675+00:00,1787415701399693922,H5,O1,tiny_02_empty_arr,46182433,10000,4618.2433,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-011,252,23,2026-08-22T16:21:41.442518+00:00,1787415701442540207,H4,O1,tiny_02_empty_arr,42781226,10000,4278.1226,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,253,24,2026-08-22T16:21:41.444222+00:00,1787415701444240891,C,O2,tiny_02_empty_arr,1631004,10000,163.1004,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-012,254,24,2026-08-22T16:21:41.488948+00:00,1787415701488964786,H4,O1,tiny_02_empty_arr,44665366,10000,4466.5366,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,255,24,2026-08-22T16:21:41.531736+00:00,1787415701531753351,H5,O1,tiny_02_empty_arr,42732606,10000,4273.2606,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,256,25,2026-08-22T16:21:41.578245+00:00,1787415701578264344,H5,O1,tiny_02_empty_arr,46452764,10000,4645.2764,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,257,25,2026-08-22T16:21:41.619617+00:00,1787415701619641007,H4,O1,tiny_02_empty_arr,41304433,10000,4130.4433,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-012,258,25,2026-08-22T16:21:41.621021+00:00,1787415701621035415,C,O2,tiny_02_empty_arr,1329560,10000,132.956,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,259,26,2026-08-22T16:21:41.663827+00:00,1787415701663844950,H4,O1,tiny_02_empty_arr,42747626,10000,4274.7626,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,260,26,2026-08-22T16:21:41.704978+00:00,1787415701704995711,H5,O1,tiny_02_empty_arr,41091642,10000,4109.1642,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,261,27,2026-08-22T16:21:41.747479+00:00,1787415701747497391,H5,O1,tiny_02_empty_arr,42444241,10000,4244.4241,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,262,27,2026-08-22T16:21:41.790261+00:00,1787415701790278816,H4,O1,tiny_02_empty_arr,42723036,10000,4272.3036,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-013,263,26,2026-08-22T16:21:41.791522+00:00,1787415701791538797,C,O2,tiny_02_empty_arr,1193212,10000,119.3212,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-013,264,27,2026-08-22T16:21:41.792840+00:00,1787415701792853186,C,O2,tiny_02_empty_arr,1266720,10000,126.672,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,265,28,2026-08-22T16:21:41.834929+00:00,1787415701834947533,H5,O1,tiny_02_empty_arr,42033958,10000,4203.3958,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,266,29,2026-08-22T16:21:41.875811+00:00,1787415701875834788,H5,O1,tiny_02_empty_arr,40825446,10000,4082.5446,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,267,28,2026-08-22T16:21:41.918474+00:00,1787415701918492666,H4,O1,tiny_02_empty_arr,42596879,10000,4259.6879,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-014,268,28,2026-08-22T16:21:41.919772+00:00,1787415701919785596,C,O2,tiny_02_empty_arr,1234380,10000,123.438,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,269,29,2026-08-22T16:21:41.920847+00:00,1787415701920858839,C,O2,tiny_02_empty_arr,1030364,10000,103.0364,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-014,270,29,2026-08-22T16:21:41.961515+00:00,1787415701961532867,H4,O1,tiny_02_empty_arr,40617409,10000,4061.7409,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,271,0,2026-08-22T16:21:42.824520+00:00,1787415702824534254,C,O2,tiny_05_string,1269170,10000,126.917,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-000,272,0,2026-08-22T16:21:42.866462+00:00,1787415702866480772,H4,O1,tiny_05_string,41889929,10000,4188.9929,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,273,0,2026-08-22T16:21:42.907788+00:00,1787415702907805871,H5,O1,tiny_05_string,41267279,10000,4126.7279,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,274,1,2026-08-22T16:21:42.949170+00:00,1787415702949221137,H5,O1,tiny_05_string,41322707,10000,4132.2707,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,275,1,2026-08-22T16:21:42.990866+00:00,1787415702990884190,H4,O1,tiny_05_string,41602254,10000,4160.2254,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-000,276,1,2026-08-22T16:21:42.992173+00:00,1787415702992186290,C,O2,tiny_05_string,1252231,10000,125.2231,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,277,2,2026-08-22T16:21:43.033738+00:00,1787415703033756124,H4,O1,tiny_05_string,41507685,10000,4150.7685,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,278,2,2026-08-22T16:21:43.075313+00:00,1787415703075331689,H5,O1,tiny_05_string,41497116,10000,4149.7116,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,279,3,2026-08-22T16:21:43.117287+00:00,1787415703117310953,H5,O1,tiny_05_string,41823857,10000,4182.3857,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,280,3,2026-08-22T16:21:43.161438+00:00,1787415703161456021,H4,O1,tiny_05_string,44040560,10000,4404.056,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-001,281,2,2026-08-22T16:21:43.162711+00:00,1787415703162724522,C,O2,tiny_05_string,1221161,10000,122.1161,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-001,282,3,2026-08-22T16:21:43.164005+00:00,1787415703164024521,C,O2,tiny_05_string,1236630,10000,123.663,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,283,4,2026-08-22T16:21:43.205316+00:00,1787415703205334389,H5,O1,tiny_05_string,41242869,10000,4124.2869,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,284,5,2026-08-22T16:21:43.246640+00:00,1787415703246658788,H5,O1,tiny_05_string,41266340,10000,4126.634,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,285,4,2026-08-22T16:21:43.289814+00:00,1787415703289831798,H4,O1,tiny_05_string,43115941,10000,4311.5941,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-002,286,4,2026-08-22T16:21:43.291354+00:00,1787415703291368364,C,O2,tiny_05_string,1486947,10000,148.6947,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,287,5,2026-08-22T16:21:43.292621+00:00,1787415703292635294,C,O2,tiny_05_string,1217251,10000,121.7251,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-002,288,5,2026-08-22T16:21:43.334224+00:00,1787415703334242254,H4,O1,tiny_05_string,41542850,10000,4154.285,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,289,6,2026-08-22T16:21:43.377321+00:00,1787415703377340484,H5,O1,tiny_05_string,43030002,10000,4303.0002,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,290,6,2026-08-22T16:21:43.419299+00:00,1787415703419315482,H4,O1,tiny_05_string,41918189,10000,4191.8189,taskset -c 0,candidate
p1-v2-primary-3716b0b-retry,block-003,291,6,2026-08-22T16:21:43.421056+00:00,1787415703421073240,C,O2,tiny_05_string,1698428,10000,169.8428,taskset -c 0,control
p1-v2-primary-3716b0b-retry,block-003,292,7,2026-08-22T16:21:43.422672+00:00,1787415703422688754,C,O2,tiny_05_string,1557875,10000,155.7875,taskset -c 0,control
