run_id,block_id,sequence_index,measurement_index,timestamp,timestamp_ns,checkpoint,variant,fixture,raw_elapsed_ns,parses,ns_per_parse,cpu_affinity,control_candidate_role
p1-v2-primary-3716b0b,block-009,147,18,2026-08-22T16:18:49.698621+00:00,1787415529698646842,C,O2,tiny_03_pair,2603531,10000,260.3531,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,148,19,2026-08-22T16:18:49.701133+00:00,1787415529701209282,C,O2,tiny_03_pair,2415783,10000,241.5783,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,149,19,2026-08-22T16:18:49.791006+00:00,1787415529791028535,H4,O1,tiny_03_pair,89690705,10000,8969.0705,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,150,19,2026-08-22T16:18:49.895200+00:00,1787415529895230910,H5,O1,tiny_03_pair,104031268,10000,10403.1268,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,151,20,2026-08-22T16:18:49.985924+00:00,1787415529985952170,H4,O1,tiny_03_pair,90616571,10000,9061.6571,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,152,20,2026-08-22T16:18:49.989164+00:00,1787415529989186851,C,O2,tiny_03_pair,3155913,10000,315.5913,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,153,21,2026-08-22T16:18:49.993170+00:00,1787415529993194009,C,O2,tiny_03_pair,3930809,10000,393.0809,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,154,21,2026-08-22T16:18:50.089817+00:00,1787415530089846037,H4,O1,tiny_03_pair,96574979,10000,9657.4979,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,155,20,2026-08-22T16:18:50.179102+00:00,1787415530179129537,H5,O1,tiny_03_pair,89194971,10000,8919.4971,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,156,21,2026-08-22T16:18:50.268371+00:00,1787415530268392328,H5,O1,tiny_03_pair,89191572,10000,8919.1572,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,157,22,2026-08-22T16:18:50.270559+00:00,1787415530270578172,C,O2,tiny_03_pair,2115504,10000,211.5504,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,158,23,2026-08-22T16:18:50.272300+00:00,1787415530272317535,C,O2,tiny_03_pair,1675165,10000,167.5165,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,159,22,2026-08-22T16:18:50.364627+00:00,1787415530364656517,H4,O1,tiny_03_pair,92243754,10000,9224.3754,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,160,22,2026-08-22T16:18:50.456446+00:00,1787415530456476781,H5,O1,tiny_03_pair,91653496,10000,9165.3496,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,161,23,2026-08-22T16:18:50.543269+00:00,1787415530543287974,H5,O1,tiny_03_pair,86692026,10000,8669.2026,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,162,23,2026-08-22T16:18:50.623040+00:00,1787415530623058460,H4,O1,tiny_03_pair,79711327,10000,7971.1327,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,163,24,2026-08-22T16:18:50.624526+00:00,1787415530624541877,C,O2,tiny_03_pair,1423008,10000,142.3008,taskset -c 0,control
p1-v2-primary-3716b0b,block-012,164,24,2026-08-22T16:18:50.711579+00:00,1787415530711602662,H4,O1,tiny_03_pair,86985126,10000,8698.5126,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,165,24,2026-08-22T16:18:50.794902+00:00,1787415530794929235,H5,O1,tiny_03_pair,83238375,10000,8323.8375,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,166,25,2026-08-22T16:18:50.896470+00:00,1787415530896491455,H5,O1,tiny_03_pair,101487842,10000,10148.7842,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,167,25,2026-08-22T16:18:50.996552+00:00,1787415530996576446,H4,O1,tiny_03_pair,100014001,10000,10001.4001,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,168,25,2026-08-22T16:18:50.999396+00:00,1787415530999419952,C,O2,tiny_03_pair,2753828,10000,275.3828,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,169,26,2026-08-22T16:18:51.089253+00:00,1787415531089281390,H4,O1,tiny_03_pair,89763760,10000,8976.376,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,170,26,2026-08-22T16:18:51.173376+00:00,1787415531173397958,H5,O1,tiny_03_pair,84042110,10000,8404.211,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,171,27,2026-08-22T16:18:51.256616+00:00,1787415531256639746,H5,O1,tiny_03_pair,83167078,10000,8316.7078,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,172,27,2026-08-22T16:18:51.342977+00:00,1787415531342996916,H4,O1,tiny_03_pair,86292612,10000,8629.2612,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,173,26,2026-08-22T16:18:51.344830+00:00,1787415531344855601,C,O2,tiny_03_pair,1779006,10000,177.9006,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,174,27,2026-08-22T16:18:51.346923+00:00,1787415531346939010,C,O2,tiny_03_pair,2023520,10000,202.352,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,175,28,2026-08-22T16:18:51.438802+00:00,1787415531438824587,H5,O1,tiny_03_pair,91804898,10000,9180.4898,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,176,29,2026-08-22T16:18:51.532796+00:00,1787415531532823982,H5,O1,tiny_03_pair,93915957,10000,9391.5957,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,177,28,2026-08-22T16:18:51.621738+00:00,1787415531621760789,H4,O1,tiny_03_pair,88862828,10000,8886.2828,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,178,28,2026-08-22T16:18:51.624341+00:00,1787415531624373539,C,O2,tiny_03_pair,2525181,10000,252.5181,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,179,29,2026-08-22T16:18:51.626925+00:00,1787415531626947070,C,O2,tiny_03_pair,2504322,10000,250.4322,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,180,29,2026-08-22T16:18:51.721796+00:00,1787415531721818371,H4,O1,tiny_03_pair,94804902,10000,9480.4902,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,181,0,2026-08-22T16:18:52.758055+00:00,1787415532758071019,C,O2,tiny_02_empty_arr,1378349,10000,137.8349,taskset -c 0,control
p1-v2-primary-3716b0b,block-000,182,0,2026-08-22T16:18:52.802079+00:00,1787415532802096039,H4,O1,tiny_02_empty_arr,43967951,10000,4396.7951,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,183,0,2026-08-22T16:18:52.846436+00:00,1787415532846454464,H5,O1,tiny_02_empty_arr,44302685,10000,4430.2685,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,184,1,2026-08-22T16:18:52.890737+00:00,1787415532890757079,H5,O1,tiny_02_empty_arr,44237446,10000,4423.7446,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,185,1,2026-08-22T16:18:52.935150+00:00,1787415532935170033,H4,O1,tiny_02_empty_arr,44351065,10000,4435.1065,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,186,1,2026-08-22T16:18:52.937245+00:00,1787415532937261551,C,O2,tiny_02_empty_arr,2036069,10000,203.6069,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,187,2,2026-08-22T16:18:52.982789+00:00,1787415532982808587,H4,O1,tiny_02_empty_arr,45479657,10000,4547.9657,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,188,2,2026-08-22T16:18:53.028058+00:00,1787415533028075778,H5,O1,tiny_02_empty_arr,45201382,10000,4520.1382,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,189,3,2026-08-22T16:18:53.071862+00:00,1787415533071879521,H5,O1,tiny_02_empty_arr,43748124,10000,4374.8124,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,190,3,2026-08-22T16:18:53.117078+00:00,1787415533117096143,H4,O1,tiny_02_empty_arr,45159023,10000,4515.9023,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,191,2,2026-08-22T16:18:53.119448+00:00,1787415533119469784,C,O2,tiny_02_empty_arr,2303691,10000,230.3691,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,192,3,2026-08-22T16:18:53.121445+00:00,1787415533121459133,C,O2,tiny_02_empty_arr,1934341,10000,193.4341,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,193,4,2026-08-22T16:18:53.166956+00:00,1787415533166974365,H5,O1,tiny_02_empty_arr,45453732,10000,4545.3732,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,194,5,2026-08-22T16:18:53.212254+00:00,1787415533212273734,H5,O1,tiny_02_empty_arr,45237940,10000,4523.794,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,195,4,2026-08-22T16:18:53.256167+00:00,1787415533256184887,H4,O1,tiny_02_empty_arr,43849694,10000,4384.9694,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,196,4,2026-08-22T16:18:53.257784+00:00,1787415533257799042,C,O2,tiny_02_empty_arr,1561136,10000,156.1136,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,197,5,2026-08-22T16:18:53.258959+00:00,1787415533258972135,C,O2,tiny_02_empty_arr,1126873,10000,112.6873,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,198,5,2026-08-22T16:18:53.302942+00:00,1787415533302959486,H4,O1,tiny_02_empty_arr,43928472,10000,4392.8472,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,199,6,2026-08-22T16:18:53.347031+00:00,1787415533347050221,H5,O1,tiny_02_empty_arr,44025717,10000,4402.5717,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,200,6,2026-08-22T16:18:53.392488+00:00,1787415533392505053,H4,O1,tiny_02_empty_arr,45399943,10000,4539.9943,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,201,6,2026-08-22T16:18:53.394341+00:00,1787415533394363005,C,O2,tiny_02_empty_arr,1716034,10000,171.6034,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,202,7,2026-08-22T16:18:53.395664+00:00,1787415533395678045,C,O2,tiny_02_empty_arr,1260100,10000,126.01,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,203,7,2026-08-22T16:18:53.440627+00:00,1787415533440646340,H4,O1,tiny_02_empty_arr,44908976,10000,4490.8976,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,204,7,2026-08-22T16:18:53.485522+00:00,1787415533485540937,H5,O1,tiny_02_empty_arr,44835258,10000,4483.5258,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,205,8,2026-08-22T16:18:53.529925+00:00,1787415533529948057,H4,O1,tiny_02_empty_arr,44334331,10000,4433.4331,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,206,8,2026-08-22T16:18:53.531783+00:00,1787415533531802509,C,O2,tiny_02_empty_arr,1794962,10000,179.4962,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,207,9,2026-08-22T16:18:53.533456+00:00,1787415533533472083,C,O2,tiny_02_empty_arr,1616355,10000,161.6355,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,208,9,2026-08-22T16:18:53.577404+00:00,1787415533577474108,H4,O1,tiny_02_empty_arr,43885307,10000,4388.5307,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,209,8,2026-08-22T16:18:53.621004+00:00,1787415533621021276,H5,O1,tiny_02_empty_arr,43487868,10000,4348.7868,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,210,9,2026-08-22T16:18:53.665914+00:00,1787415533665931642,H5,O1,tiny_02_empty_arr,44851067,10000,4485.1067,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,211,10,2026-08-22T16:18:53.667508+00:00,1787415533667525587,C,O2,tiny_02_empty_arr,1525177,10000,152.5177,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,212,11,2026-08-22T16:18:53.669463+00:00,1787415533669485898,C,O2,tiny_02_empty_arr,1890432,10000,189.0432,taskset -c 0,control
p1-v2-primary-3716b0b,block-005,213,10,2026-08-22T16:18:53.715651+00:00,1787415533715670985,H4,O1,tiny_02_empty_arr,46116049,10000,4611.6049,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,214,10,2026-08-22T16:18:53.761651+00:00,1787415533761674745,H5,O1,tiny_02_empty_arr,45930101,10000,4593.0101,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,215,11,2026-08-22T16:18:53.806215+00:00,1787415533806232976,H5,O1,tiny_02_empty_arr,44496923,10000,4449.6923,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-005,216,11,2026-08-22T16:18:53.850021+00:00,1787415533850040179,H4,O1,tiny_02_empty_arr,43746364,10000,4374.6364,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,217,12,2026-08-22T16:18:53.851390+00:00,1787415533851403879,C,O2,tiny_02_empty_arr,1303420,10000,130.342,taskset -c 0,control
p1-v2-primary-3716b0b,block-006,218,12,2026-08-22T16:18:53.894646+00:00,1787415533894663569,H4,O1,tiny_02_empty_arr,43199702,10000,4319.9702,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,219,12,2026-08-22T16:18:53.938183+00:00,1787415533938200036,H5,O1,tiny_02_empty_arr,43482348,10000,4348.2348,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,220,13,2026-08-22T16:18:53.982904+00:00,1787415533982922086,H5,O1,tiny_02_empty_arr,44668331,10000,4466.8331,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,221,13,2026-08-22T16:18:54.027170+00:00,1787415534027191129,H4,O1,tiny_02_empty_arr,44157824,10000,4415.7824,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-006,222,13,2026-08-22T16:18:54.028850+00:00,1787415534028866743,C,O2,tiny_02_empty_arr,1613825,10000,161.3825,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,223,14,2026-08-22T16:18:54.073712+00:00,1787415534073736949,H4,O1,tiny_02_empty_arr,44781407,10000,4478.1407,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,224,14,2026-08-22T16:18:54.119760+00:00,1787415534119777782,H5,O1,tiny_02_empty_arr,45978713,10000,4597.8713,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,225,15,2026-08-22T16:18:54.168402+00:00,1787415534168419811,H5,O1,tiny_02_empty_arr,48586640,10000,4858.664,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,226,15,2026-08-22T16:18:54.211601+00:00,1787415534211621484,H4,O1,tiny_02_empty_arr,43138983,10000,4313.8983,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-007,227,14,2026-08-22T16:18:54.213016+00:00,1787415534213030062,C,O2,tiny_02_empty_arr,1357150,10000,135.715,taskset -c 0,control
p1-v2-primary-3716b0b,block-007,228,15,2026-08-22T16:18:54.214166+00:00,1787415534214177524,C,O2,tiny_02_empty_arr,1095363,10000,109.5363,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,229,16,2026-08-22T16:18:54.258001+00:00,1787415534258018427,H5,O1,tiny_02_empty_arr,43747504,10000,4374.7504,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,230,17,2026-08-22T16:18:54.301337+00:00,1787415534301355258,H5,O1,tiny_02_empty_arr,43282021,10000,4328.2021,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,231,16,2026-08-22T16:18:54.344998+00:00,1787415534345015493,H4,O1,tiny_02_empty_arr,43604407,10000,4360.4407,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-008,232,16,2026-08-22T16:18:54.346437+00:00,1787415534346457321,C,O2,tiny_02_empty_arr,1372729,10000,137.2729,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,233,17,2026-08-22T16:18:54.347784+00:00,1787415534347801461,C,O2,tiny_02_empty_arr,1284400,10000,128.44,taskset -c 0,control
p1-v2-primary-3716b0b,block-008,234,17,2026-08-22T16:18:54.392568+00:00,1787415534392589808,H4,O1,tiny_02_empty_arr,44709619,10000,4470.9619,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,235,18,2026-08-22T16:18:54.436271+00:00,1787415534436290799,H5,O1,tiny_02_empty_arr,43630373,10000,4363.0373,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,236,18,2026-08-22T16:18:54.481122+00:00,1787415534481140780,H4,O1,tiny_02_empty_arr,44789062,10000,4478.9062,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,237,18,2026-08-22T16:18:54.482750+00:00,1787415534482764705,C,O2,tiny_02_empty_arr,1569696,10000,156.9696,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,238,19,2026-08-22T16:18:54.484372+00:00,1787415534484386090,C,O2,tiny_02_empty_arr,1564186,10000,156.4186,taskset -c 0,control
p1-v2-primary-3716b0b,block-009,239,19,2026-08-22T16:18:54.534387+00:00,1787415534534418839,H4,O1,tiny_02_empty_arr,49733743,10000,4973.3743,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-009,240,19,2026-08-22T16:18:54.582027+00:00,1787415534582046674,H5,O1,tiny_02_empty_arr,47553686,10000,4755.3686,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,241,20,2026-08-22T16:18:54.630221+00:00,1787415534630241450,H4,O1,tiny_02_empty_arr,48121998,10000,4812.1998,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,242,20,2026-08-22T16:18:54.632511+00:00,1787415534632576895,C,O2,tiny_02_empty_arr,2225086,10000,222.5086,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,243,21,2026-08-22T16:18:54.634363+00:00,1787415534634381557,C,O2,tiny_02_empty_arr,1740664,10000,174.0664,taskset -c 0,control
p1-v2-primary-3716b0b,block-010,244,21,2026-08-22T16:18:54.681643+00:00,1787415534681664303,H4,O1,tiny_02_empty_arr,47208257,10000,4720.8257,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,245,20,2026-08-22T16:18:54.729530+00:00,1787415534729560779,H5,O1,tiny_02_empty_arr,47804617,10000,4780.4617,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-010,246,21,2026-08-22T16:18:54.778639+00:00,1787415534778659292,H5,O1,tiny_02_empty_arr,49025324,10000,4902.5324,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,247,22,2026-08-22T16:18:54.780221+00:00,1787415534780243257,C,O2,tiny_02_empty_arr,1509157,10000,150.9157,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,248,23,2026-08-22T16:18:54.782141+00:00,1787415534782163965,C,O2,tiny_02_empty_arr,1781320,10000,178.132,taskset -c 0,control
p1-v2-primary-3716b0b,block-011,249,22,2026-08-22T16:18:54.833749+00:00,1787415534833772999,H4,O1,tiny_02_empty_arr,51533015,10000,5153.3015,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,250,22,2026-08-22T16:18:54.885435+00:00,1787415534885624869,H5,O1,tiny_02_empty_arr,51590853,10000,5159.0853,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,251,23,2026-08-22T16:18:54.942787+00:00,1787415534942812383,H5,O1,tiny_02_empty_arr,57087307,10000,5708.7307,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-011,252,23,2026-08-22T16:18:54.992446+00:00,1787415534992468817,H4,O1,tiny_02_empty_arr,49575165,10000,4957.5165,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,253,24,2026-08-22T16:18:54.994728+00:00,1787415534994748208,C,O2,tiny_02_empty_arr,2208172,10000,220.8172,taskset -c 0,control
p1-v2-primary-3716b0b,block-012,254,24,2026-08-22T16:18:55.043016+00:00,1787415535043039897,H4,O1,tiny_02_empty_arr,48213220,10000,4821.322,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,255,24,2026-08-22T16:18:55.089741+00:00,1787415535089759866,H5,O1,tiny_02_empty_arr,46655910,10000,4665.591,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,256,25,2026-08-22T16:18:55.134421+00:00,1787415535134440816,H5,O1,tiny_02_empty_arr,44615191,10000,4461.5191,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,257,25,2026-08-22T16:18:55.180075+00:00,1787415535180095378,H4,O1,tiny_02_empty_arr,45593073,10000,4559.3073,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-012,258,25,2026-08-22T16:18:55.181609+00:00,1787415535181630665,C,O2,tiny_02_empty_arr,1449528,10000,144.9528,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,259,26,2026-08-22T16:18:55.230078+00:00,1787415535230102387,H4,O1,tiny_02_empty_arr,48388204,10000,4838.8204,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,260,26,2026-08-22T16:18:55.276606+00:00,1787415535276637262,H5,O1,tiny_02_empty_arr,46365348,10000,4636.5348,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,261,27,2026-08-22T16:18:55.329709+00:00,1787415535329733134,H5,O1,tiny_02_empty_arr,53001453,10000,5300.1453,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,262,27,2026-08-22T16:18:55.380738+00:00,1787415535380768265,H4,O1,tiny_02_empty_arr,50946152,10000,5094.6152,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-013,263,26,2026-08-22T16:18:55.382877+00:00,1787415535382895195,C,O2,tiny_02_empty_arr,2060912,10000,206.0912,taskset -c 0,control
p1-v2-primary-3716b0b,block-013,264,27,2026-08-22T16:18:55.384787+00:00,1787415535384812406,C,O2,tiny_02_empty_arr,1836242,10000,183.6242,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,265,28,2026-08-22T16:18:55.433374+00:00,1787415535433393987,H5,O1,tiny_02_empty_arr,48508571,10000,4850.8571,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,266,29,2026-08-22T16:18:55.488647+00:00,1787415535488676984,H5,O1,tiny_02_empty_arr,55183680,10000,5518.368,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,267,28,2026-08-22T16:18:55.543641+00:00,1787415535543661438,H4,O1,tiny_02_empty_arr,54913815,10000,5491.3815,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-014,268,28,2026-08-22T16:18:55.545484+00:00,1787415535545504200,C,O2,tiny_02_empty_arr,1765683,10000,176.5683,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,269,29,2026-08-22T16:18:55.547358+00:00,1787415535547378701,C,O2,tiny_02_empty_arr,1804782,10000,180.4782,taskset -c 0,control
p1-v2-primary-3716b0b,block-014,270,29,2026-08-22T16:18:55.593547+00:00,1787415535593566818,H4,O1,tiny_02_empty_arr,46121818,10000,4612.1818,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,271,0,2026-08-22T16:18:56.550529+00:00,1787415536550552139,C,O2,tiny_05_string,2728298,10000,272.8298,taskset -c 0,control
p1-v2-primary-3716b0b,block-000,272,0,2026-08-22T16:18:56.599845+00:00,1787415536599866548,H4,O1,tiny_05_string,49242890,10000,4924.289,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,273,0,2026-08-22T16:18:56.647327+00:00,1787415536647348266,H5,O1,tiny_05_string,47415399,10000,4741.5399,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,274,1,2026-08-22T16:18:56.695876+00:00,1787415536695896936,H5,O1,tiny_05_string,48458971,10000,4845.8971,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,275,1,2026-08-22T16:18:56.743309+00:00,1787415536743330941,H4,O1,tiny_05_string,47345946,10000,4734.5946,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-000,276,1,2026-08-22T16:18:56.745190+00:00,1787415536745208536,C,O2,tiny_05_string,1808735,10000,180.8735,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,277,2,2026-08-22T16:18:56.794760+00:00,1787415536794781361,H4,O1,tiny_05_string,49495857,10000,4949.5857,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,278,2,2026-08-22T16:18:56.843531+00:00,1787415536843556855,H5,O1,tiny_05_string,48685905,10000,4868.5905,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,279,3,2026-08-22T16:18:56.890730+00:00,1787415536890750270,H5,O1,tiny_05_string,47122416,10000,4712.2416,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,280,3,2026-08-22T16:18:56.937751+00:00,1787415536937771844,H4,O1,tiny_05_string,46954435,10000,4695.4435,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-001,281,2,2026-08-22T16:18:56.939605+00:00,1787415536939626166,C,O2,tiny_05_string,1786853,10000,178.6853,taskset -c 0,control
p1-v2-primary-3716b0b,block-001,282,3,2026-08-22T16:18:56.941617+00:00,1787415536941662635,C,O2,tiny_05_string,1922330,10000,192.233,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,283,4,2026-08-22T16:18:56.989484+00:00,1787415536989505707,H5,O1,tiny_05_string,47762973,10000,4776.2973,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,284,5,2026-08-22T16:18:57.033812+00:00,1787415537033833142,H5,O1,tiny_05_string,44262606,10000,4426.2606,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,285,4,2026-08-22T16:18:57.076939+00:00,1787415537076958176,H4,O1,tiny_05_string,43063764,10000,4306.3764,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-002,286,4,2026-08-22T16:18:57.078538+00:00,1787415537078554651,C,O2,tiny_05_string,1539606,10000,153.9606,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,287,5,2026-08-22T16:18:57.079974+00:00,1787415537079991909,C,O2,tiny_05_string,1379759,10000,137.9759,taskset -c 0,control
p1-v2-primary-3716b0b,block-002,288,5,2026-08-22T16:18:57.123305+00:00,1787415537123324850,H4,O1,tiny_05_string,43267851,10000,4326.7851,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,289,6,2026-08-22T16:18:57.172686+00:00,1787415537172706838,H5,O1,tiny_05_string,49312190,10000,4931.219,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,290,6,2026-08-22T16:18:57.216093+00:00,1787415537216111397,H4,O1,tiny_05_string,43311720,10000,4331.172,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,291,6,2026-08-22T16:18:57.217545+00:00,1787415537217560065,C,O2,tiny_05_string,1393339,10000,139.3339,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,292,7,2026-08-22T16:18:57.218904+00:00,1787415537218918864,C,O2,tiny_05_string,1306260,10000,130.626,taskset -c 0,control
p1-v2-primary-3716b0b,block-003,293,7,2026-08-22T16:18:57.267105+00:00,1787415537267123540,H4,O1,tiny_05_string,48149767,10000,4814.9767,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-003,294,7,2026-08-22T16:18:57.434522+00:00,1787415537434546441,H5,O1,tiny_05_string,167350462,10000,16735.0462,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,295,8,2026-08-22T16:18:57.485738+00:00,1787415537485759081,H4,O1,tiny_05_string,51136491,10000,5113.6491,taskset -c 0,candidate
p1-v2-primary-3716b0b,block-004,296,8,2026-08-22T16:18:57.487546+00:00,1787415537487565914,C,O2,tiny_05_string,1744014,10000,174.4014,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,297,9,2026-08-22T16:18:57.488873+00:00,1787415537488914794,C,O2,tiny_05_string,1268381,10000,126.8381,taskset -c 0,control
p1-v2-primary-3716b0b,block-004,298,9,2026-08-22T16:18:57.532492+00:00,1787415537532512210,H4,O1,tiny_05_string,43524418,10000,4352.4418,taskset -c 0,candidate
